id,start_date,name,distance,moving_time,elapsed_time,total_elevation_gain,type,start_date_local,average_speed,max_speed,average_cadence,average_heartrate,max_heartrate,suffer_score
7486658827,2022-07-18T00:00:57Z,This is a hill I am willing to die on,5247.0,1353,1641,72.3,Run,2022-07-17T20:00:57Z,3.878,5.252,81.8,159.5,193.0,22.0
7480837924,2022-07-16T23:46:43Z,Nothing worse than getting the email saying you've lost your local legend...,6443.1,1721,1874,81.3,Run,2022-07-16T19:46:43Z,3.744,5.162,81.4,171.4,194.0,50.0
7475338063,2022-07-15T23:49:07Z,Evening Run,6460.7,1722,2106,55.4,Run,2022-07-15T19:49:07Z,3.752,4.988,81.4,168.0,195.0,42.0
7470540804,2022-07-15T00:14:39Z,Evening Run,3222.6,836,1540,54.7,Run,2022-07-14T20:14:39Z,3.855,5.67,80.0,165.2,196.0,20.0
7459662512,2022-07-13T00:15:10Z,Evening Run,3749.1,977,1242,41.6,Run,2022-07-12T20:15:10Z,3.837,7.548,80.4,152.6,189.0,10.0
7432876577,2022-07-08T00:17:27Z,Evening Run,4838.6,1278,1673,44.4,Run,2022-07-07T20:17:27Z,3.786,5.992,81.2,153.4,178.0,13.0
7422078137,2022-07-06T00:14:39Z,Evening Run,3223.9,865,1021,50.8,Run,2022-07-05T20:14:39Z,3.727,5.192,81.8,154.3,177.0,10.0
7416645363,2022-07-04T23:57:39Z,Evening Run,5303.9,1440,2144,48.9,Run,2022-07-04T19:57:39Z,3.683,4.57,80.9,164.8,191.0,30.0
7411480267,2022-07-03T23:58:39Z,Evening Run,4876.9,1291,1616,54.2,Run,2022-07-03T19:58:39Z,3.778,5.546,81.1,145.8,177.0,9.0
7400115668,2022-07-02T00:01:33Z,Been walkin',4845.3,1258,1664,44.8,Run,2022-07-01T20:01:33Z,3.852,5.858,80.2,162.2,188.0,23.0
7315944791,2022-06-16T00:06:00Z,Evening Run,5508.0,1434,2208,61.6,Run,2022-06-15T20:06:00Z,3.841,7.464,80.1,157.7,186.0,21.0
7293694449,2022-06-12T00:15:48Z,Evening Run,3393.0,842,1528,37.0,Run,2022-06-11T20:15:48Z,4.03,5.78,81.5,158.5,182.0,14.0
7283106570,2022-06-09T23:22:03Z,Terrible horrible no good very bad trail,5803.1,1800,3117,161.9,Run,2022-06-09T19:22:03Z,3.224,5.178,79.1,166.0,194.0,42.0
7278129938,2022-06-09T01:12:44Z,Night Run,1611.7,441,444,5.0,Run,2022-06-08T21:12:44Z,3.655,5.021,80.8,174.2,190.0,13.0
7278099261,2022-06-09T00:42:06Z,Evening Run,4844.9,1261,1549,44.6,Run,2022-06-08T20:42:06Z,3.842,6.3,80.3,163.5,188.0,25.0
7253472120,2022-06-04T13:05:11Z,Morning Run,3852.4,988,1056,19.0,Run,2022-06-04T09:05:11Z,3.899,5.18,81.7,143.5,164.0,5.0
7223630299,2022-05-29T18:09:36Z,Nothin's betta than this,8052.3,2092,2583,32.9,Run,2022-05-29T14:09:36Z,3.849,4.892,82.6,168.6,186.0,53.0
7217014259,2022-05-28T15:01:37Z,Lunch Run,7248.6,1940,2260,31.6,Run,2022-05-28T11:01:37Z,3.736,5.168,82.9,156.0,189.0,26.0
7210318107,2022-05-26T21:08:48Z,Afternoon Run,6437.7,1660,1808,39.7,Run,2022-05-26T17:08:48Z,3.878,5.102,82.4,169.3,188.0,41.0
7195723584,2022-05-24T15:53:02Z,Lunch Run,6453.3,1627,1712,17.6,Run,2022-05-24T11:53:02Z,3.966,5.748,83.4,168.9,186.0,43.0
7190168692,2022-05-23T13:39:29Z,Tough trail to follow,12878.9,3746,5116,274.8,Run,2022-05-23T09:39:29Z,3.438,5.361,81.6,159.4,188.0,60.0
7179479038,2022-05-21T14:52:20Z,Oof,4028.3,1068,1116,26.2,Run,2022-05-21T10:52:20Z,3.772,4.838,81.8,161.5,183.0,19.0
7174967544,2022-05-20T17:35:18Z,Afternoon Run,7084.4,1814,2144,31.8,Run,2022-05-20T13:35:18Z,3.905,5.211,82.2,172.5,195.0,54.0
7170710057,2022-05-19T19:23:44Z,Loop de loop de loop de loop de....,9667.8,2597,2597,58.2,Run,2022-05-19T15:23:44Z,3.723,5.39,81.1,170.9,187.0,70.0
7153881571,2022-05-16T19:12:27Z,Back and (not) better than ever,3230.6,813,1667,62.8,Run,2022-05-16T15:12:27Z,3.974,6.188,80.9,149.6,185.0,7.0
7126998178,2022-05-11T16:36:47Z,Lunch Run,8048.5,2028,2655,47.6,Run,2022-05-11T12:36:47Z,3.969,5.416,81.2,170.2,198.0,55.0
7099204601,2022-05-06T20:52:12Z,Afternoon Run,7459.5,1985,2634,54.8,Run,2022-05-06T16:52:12Z,3.758,5.682,81.0,166.3,189.0,45.0
7084313387,2022-05-04T00:15:05Z,Evening Run,6441.1,1729,1765,76.6,Run,2022-05-03T20:15:05Z,3.725,5.202,79.5,169.0,194.0,45.0
7066037113,2022-04-30T16:23:48Z,Lunch Run,5038.4,1330,1750,34.4,Run,2022-04-30T12:23:48Z,3.788,5.313,79.9,161.7,181.0,23.0
7041685258,2022-04-26T02:26:02Z,Night Run,4591.2,1199,1348,38.9,Run,2022-04-25T22:26:02Z,3.829,5.387,81.2,145.1,163.0,6.0
7028038039,2022-04-23T13:14:30Z,Morning Run,9659.1,2507,3222,112.9,Run,2022-04-23T09:14:30Z,3.853,5.414,82.1,155.3,182.0,31.0
7020700090,2022-04-22T01:17:38Z,Night Run,1612.3,434,434,25.4,Run,2022-04-21T21:17:38Z,3.715,4.47,80.6,145.7,161.0,2.0
7020636464,2022-04-22T00:38:20Z,Evening Run,3630.1,965,1014,0.0,Run,2022-04-21T20:38:20Z,3.762,4.71,80.2,147.6,158.0,5.0
7014398411,2022-04-20T19:32:46Z,Afternoon Run,6754.1,1695,2093,68.8,Run,2022-04-20T15:32:46Z,3.985,5.552,82.3,163.6,184.0,35.0
7009912221,2022-04-19T23:45:20Z,Evening Run,9664.7,2435,2653,43.1,Run,2022-04-19T19:45:20Z,3.969,5.426,81.2,156.9,181.0,34.0
6998229665,2022-04-17T15:55:13Z,Lunch Run,4831.4,1211,1474,39.5,Run,2022-04-17T11:55:13Z,3.99,5.058,82.0,159.3,191.0,18.0
6982490783,2022-04-14T20:35:51Z,Afternoon Run,4842.1,1201,1444,14.7,Run,2022-04-14T16:35:51Z,4.032,5.51,81.0,163.7,192.0,26.0
6977865396,2022-04-13T19:54:58Z,Afternoon Run,4835.6,1225,1828,68.4,Run,2022-04-13T15:54:58Z,3.947,5.998,82.7,161.3,188.0,22.0
6951241519,2022-04-08T21:03:16Z,Afternoon Run,8049.3,2071,2392,75.9,Run,2022-04-08T17:03:16Z,3.887,5.2,81.2,170.5,196.0,57.0
6942099769,2022-04-06T20:38:49Z,Afternoon Run,3788.6,976,993,35.0,Run,2022-04-06T16:38:49Z,3.882,4.895,81.3,151.7,171.0,9.0
6932489798,2022-04-04T22:50:16Z,Evening Run,3816.9,988,1487,22.5,Run,2022-04-04T18:50:16Z,3.863,5.544,81.5,138.8,163.0,4.0
6912936525,2022-03-31T19:46:55Z,Afternoon Run,5089.5,1327,1485,41.7,Run,2022-03-31T15:46:55Z,3.835,5.762,80.0,167.9,192.0,33.0
6903654540,2022-03-29T20:02:52Z,Afternoon Run,6851.3,1757,3301,70.4,Run,2022-03-29T16:02:52Z,3.899,5.237,82.0,151.3,185.0,19.0
6887012940,2022-03-26T16:35:06Z,LSD,14493.3,3901,5014,52.9,Run,2022-03-26T12:35:06Z,3.715,7.312,81.5,160.5,188.0,66.0
6882086728,2022-03-25T20:28:40Z,Afternoon Run,2559.6,648,2989,37.6,Run,2022-03-25T16:28:40Z,3.95,6.33,83.1,139.4,162.0,3.0
6877179553,2022-03-24T20:19:21Z,Afternoon Run,4833.3,1255,1302,73.0,Run,2022-03-24T16:19:21Z,3.851,5.738,80.7,153.0,165.0,13.0
6871895536,2022-03-23T19:40:55Z,Afternoon Run,3228.7,855,2200,43.6,Run,2022-03-23T15:40:55Z,3.776,5.38,81.8,153.8,179.0,10.0
6860853381,2022-03-21T19:49:06Z,Afternoon Run,4836.8,1257,1416,32.0,Run,2022-03-21T15:49:06Z,3.848,5.184,81.7,148.0,175.0,10.0
6844671487,2022-03-18T19:18:22Z,Afternoon Run,6528.5,1752,3292,47.6,Run,2022-03-18T15:18:22Z,3.726,5.142,81.5,158.3,187.0,27.0
6834924274,2022-03-16T19:48:52Z,If you switch the distance and pace this would be an amazing run,3222.7,999,1307,29.0,Run,2022-03-16T15:48:52Z,3.226,4.082,78.3,143.2,169.0,6.0
6829683046,2022-03-15T19:35:13Z,Afternoon Run,6667.8,1721,1913,45.9,Run,2022-03-15T15:35:13Z,3.874,5.47,81.6,160.3,188.0,32.0
6824510701,2022-03-14T19:43:34Z,Consistency? What's that?,5699.9,1473,2659,50.3,Run,2022-03-14T15:43:34Z,3.87,5.266,82.1,152.5,181.0,15.0
6808815509,2022-03-11T19:50:18Z,Afternoon Run,4828.8,1236,1379,7.6,Run,2022-03-11T14:50:18Z,3.907,5.852,82.2,151.0,174.0,11.0
6794163762,2022-03-08T20:39:05Z,The Out of Shape Shuffle,3825.1,1025,1510,71.1,Run,2022-03-08T15:39:05Z,3.732,5.578,81.4,145.2,180.0,6.0
6788632976,2022-03-07T19:11:02Z,Afternoon Run,4836.0,1256,1452,28.1,Run,2022-03-07T14:11:02Z,3.85,5.483,81.3,156.9,184.0,18.0
6728638747,2022-02-23T20:38:08Z,Afternoon Run,5751.5,1607,2710,65.5,Run,2022-02-23T15:38:08Z,3.579,5.067,81.6,148.5,185.0,15.0
6718379577,2022-02-21T21:31:23Z,Afternoon Run,6989.8,1906,2672,114.9,Run,2022-02-21T16:31:23Z,3.667,7.138,80.5,164.4,192.0,43.0
6698980842,2022-02-17T21:35:16Z,Afternoon Run,5038.4,1360,1561,28.8,Run,2022-02-17T16:35:16Z,3.705,6.946,80.6,156.7,191.0,20.0
6693833175,2022-02-16T20:47:19Z,Afternoon Run,5674.8,1570,1849,53.7,Run,2022-02-16T15:47:19Z,3.615,5.476,80.5,159.7,186.0,26.0
6682866756,2022-02-12T17:30:29Z,Lunch Run,4994.5,1355,2068,57.8,Run,2022-02-12T12:30:29Z,3.686,7.053,81.5,147.9,172.0,10.0
6667925837,2022-02-11T20:31:50Z,Afternoon Run,4903.1,1320,1633,60.2,Run,2022-02-11T15:31:50Z,3.714,5.918,80.2,155.2,186.0,18.0
6620625199,2022-02-02T15:39:16Z,Out of shape,4828.9,1369,1447,50.8,Run,2022-02-02T10:39:16Z,3.527,4.8,80.8,157.2,189.0,20.0
6563739946,2022-01-22T14:35:56Z,Morning Run,4467.0,1278,1314,29.4,Run,2022-01-22T09:35:56Z,3.495,4.51,81.5,155.2,184.0,16.0
6522960110,2022-01-14T17:03:09Z,Lunch Run,4838.5,1313,1669,39.7,Run,2022-01-14T12:03:09Z,3.685,6.792,81.3,158.4,187.0,20.0
6478412243,2022-01-05T20:49:55Z,Afternoon Run,3646.1,940,1079,22.1,Run,2022-01-05T15:49:55Z,3.879,6.62,80.6,155.9,176.0,13.0
6453027423,2021-12-31T18:45:19Z,Mhmmmm,6513.8,1725,2190,57.4,Run,2021-12-31T13:45:19Z,3.776,6.793,81.7,164.4,187.0,37.0
6448532201,2021-12-30T20:55:10Z,Afternoon Run,3236.7,846,855,20.6,Run,2021-12-30T15:55:10Z,3.826,7.497,80.8,146.8,168.0,6.0
6411794481,2021-12-21T17:35:44Z,Lunch Run,6447.0,1709,1906,19.5,Run,2021-12-21T12:35:44Z,3.772,5.266,81.6,159.1,195.0,26.0
6380681065,2021-12-13T17:52:23Z,@,6878.7,1849,2181,86.5,Run,2021-12-13T12:52:23Z,3.72,6.852,81.3,161.4,189.0,32.0
6361328025,2021-12-09T02:02:53Z,Winter Wonderland ,3227.3,825,842,0.0,Run,2021-12-08T21:02:53Z,3.912,5.108,82.7,154.7,176.0,10.0
6356209566,2021-12-07T20:47:12Z,Motivation?,6448.9,1753,1925,46.1,Run,2021-12-07T15:47:12Z,3.679,5.028,81.7,165.1,179.0,42.0
6347703836,2021-12-05T16:22:32Z,Triple Res,9677.0,2704,3165,113.6,Run,2021-12-05T11:22:32Z,3.579,4.712,82.5,159.4,178.0,47.0
6339419201,2021-12-03T21:02:58Z,Chasing Highs,3406.0,905,1138,53.9,Run,2021-12-03T16:02:58Z,3.764,6.96,81.3,141.7,172.0,6.0
6335521769,2021-12-02T19:57:42Z,Afternoon Run,6451.3,1736,2017,85.1,Run,2021-12-02T14:57:42Z,3.716,5.546,80.9,171.9,197.0,51.0
6313887245,2021-11-27T15:59:53Z,Morning Run,4834.6,1275,1495,42.2,Run,2021-11-27T10:59:53Z,3.792,5.254,82.4,153.2,197.0,17.0
6305993106,2021-11-25T15:55:57Z,Morning Run,5117.3,1349,1740,71.9,Run,2021-11-25T10:55:57Z,3.793,5.588,81.3,165.3,184.0,30.0
6289268533,2021-11-21T16:23:48Z,Lunch Run,5693.3,1565,1962,68.0,Run,2021-11-21T11:23:48Z,3.638,8.24,81.5,153.8,180.0,18.0
6276568821,2021-11-18T20:14:17Z,Afternoon Run,6436.3,1681,1924,45.4,Run,2021-11-18T15:14:17Z,3.829,4.546,81.8,171.5,193.0,51.0
6253636246,2021-11-13T20:22:30Z,Afternoon Run,4477.8,1165,1360,44.3,Run,2021-11-13T15:22:30Z,3.844,5.36,80.8,159.3,189.0,19.0
6245861138,2021-11-12T03:34:05Z,Night Run,3228.2,853,866,31.5,Run,2021-11-11T22:34:05Z,3.785,4.685,79.1,152.1,168.0,8.0
6240015186,2021-11-10T19:28:17Z,Afternoon Run,5415.5,1408,1645,45.5,Run,2021-11-10T14:28:17Z,3.846,5.294,80.8,166.1,193.0,32.0
12374815184,2021-11-02T03:01:20Z,Night Run,10464.5,3409,6756,65.0,Run,2021-11-01T23:01:20Z,3.07,5.254,82.4,,,
6199720043,2021-11-01T21:53:46Z,Afternoon Run,3493.6,963,1004,20.6,Run,2021-11-01T17:53:46Z,3.628,6.04,79.5,146.4,165.0,6.0
6180112462,2021-10-28T18:45:41Z,Afternoon Run,4834.1,1199,1592,40.8,Run,2021-10-28T14:45:41Z,4.032,5.382,81.3,157.6,186.0,17.0
6127114055,2021-10-17T14:10:18Z,Easy exploration ,4835.0,1405,1840,46.4,Run,2021-10-17T10:10:18Z,3.441,4.5,79.7,158.0,180.0,21.0
6102207566,2021-10-12T13:23:46Z,Double Res,6598.8,1800,2068,64.1,Run,2021-10-12T09:23:46Z,3.666,4.9,81.4,153.3,194.0,23.0
6087895780,2021-10-09T15:22:45Z,Sebastian Mountgumry,4836.5,1324,1334,26.3,Run,2021-10-09T11:22:45Z,3.653,5.7,81.2,167.6,187.0,33.0
6053062305,2021-10-02T15:13:11Z,Tommy Johnson,4840.8,1335,1365,35.3,Run,2021-10-02T11:13:11Z,3.626,4.8,81.4,147.0,170.0,8.0
5915418183,2021-09-06T14:19:52Z,Stewy,4983.2,1368,1491,44.7,Run,2021-09-06T10:19:52Z,3.643,5.1,82.2,154.4,191.0,17.0
5913014688,2021-09-06T00:01:44Z,Carl,4958.8,1390,1393,26.4,Run,2021-09-05T20:01:44Z,3.567,5.4,81.2,163.4,193.0,27.0
5896082001,2021-09-02T22:55:23Z,Steven,8060.5,2211,2886,83.4,Run,2021-09-02T18:55:23Z,3.646,7.1,82.4,157.0,191.0,32.0
12374808901,2021-08-31T20:22:36Z,Afternoon Run,2571.4,916,929,16.8,Run,2021-08-31T16:22:36Z,2.807,3.568,82.8,,,
12374807384,2021-08-31T19:49:10Z,Afternoon Run,4473.9,1495,1502,15.9,Run,2021-08-31T15:49:10Z,2.993,5.01,79.6,,,
5884454081,2021-08-31T19:40:58Z,Peter,8904.8,2446,2581,45.5,Run,2021-08-31T15:40:58Z,3.641,5.2,81.3,181.5,201.0,103.0
12374805917,2021-08-31T19:08:13Z,Afternoon Run,3646.5,1201,1565,29.8,Run,2021-08-31T15:08:13Z,3.036,4.174,82.6,,,
12374806459,2021-08-30T19:30:35Z,Afternoon Run,7116.2,2733,2814,15.5,Run,2021-08-30T15:30:35Z,2.604,4.09,77.3,,,
5873600625,2021-08-29T15:09:53Z,Run with the cops,3006.5,696,696,0.0,Run,2021-08-29T11:09:53Z,4.32,5.9,84.8,148.5,168.0,5.0
12374802173,2021-08-26T22:34:17Z,Evening Run,8047.0,2644,2719,39.7,Run,2021-08-26T18:34:17Z,3.043,4.173,82.9,,,
5856167802,2021-08-26T12:26:17Z,Toasty,4829.3,1352,1561,8.0,Run,2021-08-26T08:26:17Z,3.572,5.1,81.0,175.9,197.0,48.0
5851295657,2021-08-25T14:56:38Z,Last Hurrah,3224.3,876,963,19.7,Run,2021-08-25T10:56:38Z,3.681,4.9,81.4,166.2,195.0,19.0
12374798405,2021-08-23T19:51:28Z,Afternoon Run,8055.9,2668,2844,33.3,Run,2021-08-23T15:51:28Z,3.019,4.224,82.8,,,
5825597594,2021-08-20T22:10:23Z,Sponsored by lululemon,3746.8,965,1111,23.5,Run,2021-08-20T18:10:23Z,3.883,5.7,83.1,152.2,194.0,9.0
5820835893,2021-08-19T23:01:14Z,A-ha-ha,4838.8,1281,1326,22.9,Run,2021-08-19T19:01:14Z,3.777,6.2,82.0,167.8,192.0,30.0
5809990978,2021-08-17T22:45:35Z,Tour de Peak,9674.9,2612,3246,104.8,Run,2021-08-17T18:45:35Z,3.704,5.3,81.8,177.3,196.0,93.0
5799585199,2021-08-15T22:54:53Z,Beautiful? Suburbia ,6616.3,1793,1805,19.7,Run,2021-08-15T18:54:53Z,3.69,6.1,82.1,146.6,162.0,9.0
5750264464,2021-08-06T22:37:54Z,Evening Run,5647.1,1542,1997,66.1,Run,2021-08-06T18:37:54Z,3.662,5.8,82.0,147.2,173.0,14.0
5713154745,2021-07-30T23:39:14Z,Running out of creative titles ,5642.3,1494,1501,31.2,Run,2021-07-30T19:39:14Z,3.777,5.5,82.5,147.3,164.0,8.0
5700707375,2021-07-28T13:28:43Z,Loop de loop,4833.8,1212,1366,39.8,Run,2021-07-28T09:28:43Z,3.988,5.6,84.3,154.9,170.0,15.0
5673814541,2021-07-23T12:31:49Z,For old time's sake,2427.3,659,659,11.9,Run,2021-07-23T08:31:49Z,3.683,5.1,80.8,145.1,157.0,3.0
5668861493,2021-07-22T13:29:55Z,Consistently Inconsistent ,4826.5,1295,1491,39.8,Run,2021-07-22T09:29:55Z,3.727,4.7,82.7,151.4,169.0,11.0
5629013527,2021-07-14T23:40:40Z,Happy Bastille Day 🎊🥳🎉,4837.4,1235,1449,39.7,Run,2021-07-14T19:40:40Z,3.917,5.9,82.1,149.8,169.0,9.0
5576551696,2021-07-04T22:34:17Z,England blew a 13 colony lead....,8052.9,2145,2499,73.0,Run,2021-07-04T18:34:17Z,3.754,5.8,81.2,172.9,193.0,65.0
5565431132,2021-07-02T16:33:45Z,Back at it,5017.2,1312,1454,41.5,Run,2021-07-02T12:33:45Z,3.824,5.5,82.1,148.5,166.0,9.0
5482430921,2021-06-14T12:03:48Z,I ran so fast I didn't sink,9867.3,2641,3202,101.7,Run,2021-06-14T08:03:48Z,3.736,5.3,83.1,158.6,180.0,41.0
5466251831,2021-06-13T19:35:53Z,Running in the forest,4840.9,1395,2047,27.5,Run,2021-06-13T15:35:53Z,3.47,4.9,80.0,143.3,163.0,8.0
5458059085,2021-06-12T15:56:57Z,"""Raise aloft green banners to the sky....""",1707.5,578,694,10.2,Run,2021-06-12T11:56:57Z,2.954,3.8,81.5,128.5,143.0,2.0
5457605512,2021-06-12T14:34:47Z,Morning Run,4230.2,1149,1158,23.0,Run,2021-06-12T10:34:47Z,3.682,4.3,85.1,161.3,182.0,21.0
5453545946,2021-06-11T15:26:20Z,Lunch Run,5174.3,1411,1465,10.0,Run,2021-06-11T11:26:20Z,3.667,4.5,83.7,155.6,176.0,18.0
5447231414,2021-06-09T21:57:39Z,Afternoon Run,2111.6,723,779,10.9,Run,2021-06-09T17:57:39Z,2.921,3.8,81.4,150.2,168.0,5.0
5447231042,2021-06-09T21:35:18Z,Afternoon Run,2138.4,562,648,0.0,Run,2021-06-09T17:35:18Z,3.805,7.7,82.2,135.8,150.0,2.0
5447228282,2021-06-09T21:01:46Z,Afternoon Run,3381.2,910,923,12.1,Run,2021-06-09T17:01:46Z,3.716,4.5,84.6,151.0,163.0,6.0
5437508237,2021-06-08T21:29:52Z,Kachow!,7513.8,2011,2094,30.1,Run,2021-06-08T17:29:52Z,3.736,5.0,84.1,152.5,165.0,19.0
5426742943,2021-06-06T20:20:02Z,Afternoon Run,2774.1,804,811,17.3,Run,2021-06-06T16:20:02Z,3.45,4.6,83.5,144.8,155.0,3.0
5418994328,2021-06-05T16:56:20Z,Lunch Run,4833.9,1292,1381,45.5,Run,2021-06-05T12:56:20Z,3.741,4.7,83.4,147.8,159.0,7.0
5408756913,2021-06-03T19:29:47Z,Afternoon Run,10832.2,2774,3092,61.4,Run,2021-06-03T15:29:47Z,3.905,5.2,86.5,172.2,194.0,82.0
5402959553,2021-06-02T20:16:07Z,Cooldown ,1911.6,602,904,0.0,Run,2021-06-02T16:16:07Z,3.175,5.1,80.5,166.1,178.0,14.0
5402959080,2021-06-02T20:11:44Z,W,314.6,60,60,4.3,Run,2021-06-02T16:11:44Z,5.243,6.1,92.8,145.6,158.0,0.0
5402958929,2021-06-02T20:07:20Z,OR,581.7,121,121,8.6,Run,2021-06-02T16:07:20Z,4.807,6.1,91.5,158.7,166.0,2.0
5402958686,2021-06-02T20:00:43Z,K,873.2,179,199,0.0,Run,2021-06-02T16:00:43Z,4.878,6.2,90.5,146.7,155.0,1.0
5402958512,2021-06-02T19:53:28Z, OU,1161.8,241,241,11.6,Run,2021-06-02T15:53:28Z,4.821,7.5,88.2,153.5,168.0,2.0
5402957417,2021-06-02T19:45:53Z,T.,1418.0,300,300,2.7,Run,2021-06-02T15:45:53Z,4.727,5.8,88.9,148.9,164.0,3.0
5402957068,2021-06-02T19:23:29Z,Warmup,3441.7,934,975,63.7,Run,2021-06-02T15:23:29Z,3.685,5.3,83.1,162.0,185.0,16.0
5397414469,2021-06-01T19:31:59Z,Afternoon Run,10080.1,2700,2822,45.9,Run,2021-06-01T15:31:59Z,3.733,5.2,84.7,153.2,171.0,26.0
5385075356,2021-05-30T17:11:16Z,Afternoon Run,2508.9,827,836,14.5,Run,2021-05-30T13:11:16Z,3.034,3.8,82.8,141.6,154.0,3.0
5385074783,2021-05-30T15:39:04Z,Lunch Run,3354.8,973,1027,19.9,Run,2021-05-30T11:39:04Z,3.448,4.7,85.5,147.8,162.0,6.0
5385073812,2021-05-29T14:35:02Z,Morning Run,5754.7,1500,1800,53.8,Run,2021-05-29T10:35:02Z,3.836,5.3,84.1,163.1,186.0,29.0
5368831914,2021-05-27T19:28:48Z,Run.,10826.1,2938,3095,54.7,Run,2021-05-27T15:28:48Z,3.685,4.7,84.6,174.2,191.0,93.0
5368830738,2021-05-26T20:15:47Z,Afternoon Run,2254.4,800,815,10.8,Run,2021-05-26T16:15:47Z,2.818,4.3,80.9,156.3,172.0,10.0
5368830334,2021-05-26T19:49:17Z,Afternoon Run,2307.9,410,923,0.0,Run,2021-05-26T15:49:17Z,5.629,7.3,94.0,158.3,181.0,6.0
5368829961,2021-05-26T19:10:20Z,Afternoon Run,4189.5,1167,1167,19.4,Run,2021-05-26T15:10:20Z,3.59,5.3,84.1,154.3,177.0,12.0
5368829086,2021-05-25T19:26:22Z,Afternoon Run,9824.7,2700,2968,38.0,Run,2021-05-25T15:26:22Z,3.639,4.8,83.6,152.0,172.0,24.0
5368827837,2021-05-24T19:30:53Z,Not so Super Lindsay,12938.6,3527,3679,62.7,Run,2021-05-24T15:30:53Z,3.668,5.1,83.5,175.7,191.0,116.0
5320789317,2021-05-18T21:02:10Z,Mile pr     Whoop Whoop!,1653.8,296,296,6.1,Run,2021-05-18T17:02:10Z,5.587,7.2,94.5,153.7,172.0,4.0
5320789158,2021-05-18T19:35:38Z,Afternoon Run,4132.3,1147,1147,19.3,Run,2021-05-18T15:35:38Z,3.603,4.6,85.2,154.8,174.0,14.0
5320788626,2021-05-17T19:29:26Z,Afternoon Run,6466.4,1792,1813,27.8,Run,2021-05-17T15:29:26Z,3.608,4.6,84.3,151.9,168.0,14.0
5301602898,2021-05-15T15:08:35Z,Lunch Run,799.5,132,135,2.0,Run,2021-05-15T11:08:35Z,6.057,7.1,102.6,145.1,171.0,1.0
5301241705,2021-05-15T13:46:50Z,Morning Run,4267.0,1200,1381,19.2,Run,2021-05-15T09:46:50Z,3.556,4.3,85.7,151.2,160.0,10.0
5301211554,2021-05-13T19:32:18Z,Afternoon Run,10284.9,2780,2808,29.0,Run,2021-05-13T15:32:18Z,3.7,5.0,85.4,171.9,192.0,83.0
5289787281,2021-05-12T20:17:34Z,Afternoon Run,1988.9,686,836,8.1,Run,2021-05-12T16:17:34Z,2.899,3.6,82.2,151.0,166.0,5.0
5289786635,2021-05-12T19:42:25Z,Afternoon Run,4796.1,1007,1764,12.2,Run,2021-05-12T15:42:25Z,4.763,7.9,93.3,157.3,188.0,15.0
5289783170,2021-05-12T19:03:54Z,Afternoon Run,4298.7,1153,1159,19.4,Run,2021-05-12T15:03:54Z,3.728,4.4,86.3,148.6,159.0,7.0
5281261946,2021-05-11T20:04:03Z,Afternoon Run,7828.0,2147,2872,61.1,Run,2021-05-11T16:04:03Z,3.646,4.9,85.1,150.1,163.0,18.0
5275258416,2021-05-10T19:34:53Z,The way God meant it to be done,13714.3,3750,4145,79.5,Run,2021-05-10T15:34:53Z,3.657,4.5,84.1,157.6,178.0,55.0
5263180829,2021-05-08T15:43:38Z,Lunch Run,3289.9,670,670,12.3,Run,2021-05-08T11:43:38Z,4.91,6.2,90.6,155.8,176.0,11.0
5263179670,2021-05-08T14:31:58Z,Morning Run,3782.2,1126,1126,9.1,Run,2021-05-08T10:31:58Z,3.359,4.1,83.9,180.5,192.0,45.0
5258375077,2021-05-07T19:28:13Z,Afternoon Run,7648.5,2100,2111,32.1,Run,2021-05-07T15:28:13Z,3.642,4.5,84.4,151.8,166.0,18.0
5253422281,2021-05-06T19:31:58Z,Afternoon Run,12366.3,3354,3420,57.2,Run,2021-05-06T15:31:58Z,3.687,4.9,85.1,157.4,179.0,46.0
5250610428,2021-05-05T20:39:22Z,Afternoon Run,2679.8,850,866,10.9,Run,2021-05-05T16:39:22Z,3.153,4.1,82.0,135.1,153.0,3.0
5247992213,2021-05-05T19:31:03Z,Afternoon Run,4234.8,1130,1182,20.0,Run,2021-05-05T15:31:03Z,3.748,4.4,84.9,146.3,156.0,5.0
5243552648,2021-05-04T19:31:39Z,Afternoon Run,9785.6,2662,2924,34.1,Run,2021-05-04T15:31:39Z,3.676,4.9,83.8,155.0,173.0,32.0
5237495268,2021-05-03T19:27:25Z,It's raining pollen,14532.3,3745,3975,85.7,Run,2021-05-03T15:27:25Z,3.88,5.5,84.5,164.6,191.0,78.0
5223414398,2021-05-01T12:20:25Z,We just wanted $1,10253.6,2730,2895,49.4,Run,2021-05-01T08:20:25Z,3.756,4.6,86.0,154.7,170.0,31.0
5219914179,2021-04-30T20:23:07Z,The calves were dropping like flies,2294.2,682,954,10.8,Run,2021-04-30T16:23:07Z,3.364,4.6,83.1,152.3,174.0,9.0
5219815400,2021-04-30T19:51:06Z,"In the wise words of Whinne the Pooh ""It was a very blustery day""",1630.0,317,317,0.0,Run,2021-04-30T15:51:06Z,5.142,6.8,91.7,151.8,170.0,4.0
5219815072,2021-04-30T19:10:32Z,Good Karma,4141.1,1099,1156,19.3,Run,2021-04-30T15:10:32Z,3.768,4.6,84.5,152.4,162.0,9.0
